,Unnamed: 0,language,infinitive,subject,answer,kana,romaji,en_mood,en_tense,es_tense,pt_tense,es_mood,pt_mood
7069,7069,japanese,弾く,,弾け,はじけ,hajike,normal,imperative,imperativo,imperativo,normal,normal
7070,7070,japanese,弾く,,弾かれる,はじかれる,hajikareru,normal,passive,pasivo,passivo,normal,normal
7071,7071,japanese,弾く,,弾いたら,はじいたら,hajiitara,normal,conditional,condicional,condicional,normal,normal
7072,7072,japanese,弾く,,弾けば,はじけば,hajikeba,normal,provisional conditional,condicional provisional,condicional provisional,normal,normal
7073,7073,japanese,弾く,,弾かせる,はじかせる,hajikaseru,normal,causative,causativo,condicional,normal,normal
7074,7074,japanese,弾く,,弾ける,はじける,hajikeru,normal,potential,potencial,potencial,normal,normal
7075,7075,japanese,弾く,,弾きます,はじきます,hajikimasu,polite,present,presente,presente,educado,educado
7076,7076,japanese,弾く,,弾きません,はじきません,hajikimasen,polite,negative,negativo,negativo,educado,educado
7077,7077,japanese,弾く,,弾きました,はじきました,hajikimashita,polite,past,pasado,passado,educado,educado
7078,7078,japanese,弾く,,弾きませんでした,はじきませんでした,hajikimasendeshita,polite,past negative,pasado negativo,passado negativo,educado,educado
7079,7079,japanese,弾く,,弾きまして,はじきまして,hajikimashite,polite,て (te),て (te),て (te),educado,educado
7080,7080,japanese,弾く,,弾きたいです,はじきたいです,hajikitaidesu,polite,たい (tai),たい (tai),たい (tai),educado,educado
7081,7081,japanese,弾く,,弾きましょう,はじきましょう,hajikimashou,polite,volitional,volitivo,volitivo,educado,educado
7082,7082,japanese,弾く,,弾きませ,はじきませ,hajikimase,polite,imperative,imperativo,imperativo,educado,educado
7083,7083,japanese,弾く,,弾かれます,はじかれます,hajikaremasu,polite,passive,pasivo,passivo,educado,educado
7084,7084,japanese,企む,,企む,たくらむ,takuramu,normal,present,presente,presente,normal,normal
7085,7085,japanese,企む,,企まない,たくらまない,takuramanai,normal,negative,negativo,negativo,normal,normal
7086,7086,japanese,企む,,企んだ,たくらんだ,takuranda,normal,past,pasado,passado,normal,normal
7087,7087,japanese,企む,,企まなかった,たくらまなかった,takuramanakatta,normal,past negative,pasado negativo,passado negativo,normal,normal
7088,7088,japanese,企む,,企んで,たくらんで,takurande,normal,て (te),て (te),て (te),normal,normal
7089,7089,japanese,企む,,企みたい,たくらみたい,takuramitai,normal,たい (tai),たい (tai),たい (tai),normal,normal
7090,7090,japanese,企む,,企もう,たくらもう,takuramou,normal,volitional,volitivo,volitivo,normal,normal
7091,7091,japanese,企む,,企め,たくらめ,takurame,normal,imperative,imperativo,imperativo,normal,normal
7092,7092,japanese,企む,,企まれる,たくらまれる,takuramareru,normal,passive,pasivo,passivo,normal,normal
7093,7093,japanese,企む,,企んだら,たくらんだら,takurandara,normal,conditional,condicional,condicional,normal,normal
7094,7094,japanese,企む,,企めば,たくらめば,takurameba,normal,provisional conditional,condicional provisional,condicional provisional,normal,normal
7095,7095,japanese,企む,,企ませる,たくらませる,takuramaseru,normal,causative,causativo,condicional,normal,normal
7096,7096,japanese,企む,,企める,たくらめる,takurameru,normal,potential,potencial,potencial,normal,normal
7097,7097,japanese,企む,,企みます,たくらみます,takuramimasu,polite,present,presente,presente,educado,educado
7098,7098,japanese,企む,,企みません,たくらみません,takuramimasen,polite,negative,negativo,negativo,educado,educado
7099,7099,japanese,企む,,企みました,たくらみました,takuramimashita,polite,past,pasado,passado,educado,educado
7100,7100,japanese,企む,,企みませんでした,たくらみませんでした,takuramimasendeshita,polite,past negative,pasado negativo,passado negativo,educado,educado
7101,7101,japanese,企む,,企みまして,たくらみまして,takuramimashite,polite,て (te),て (te),て (te),educado,educado
7102,7102,japanese,企む,,企みたいです,たくらみたいです,takuramitaidesu,polite,たい (tai),たい (tai),たい (tai),educado,educado
7103,7103,japanese,企む,,企みましょう,たくらみましょう,takuramimashou,polite,volitional,volitivo,volitivo,educado,educado
7104,7104,japanese,企む,,企みませ,たくらみませ,takuramimase,polite,imperative,imperativo,imperativo,educado,educado
7105,7105,japanese,企む,,企まれます,たくらまれます,takuramaremasu,polite,passive,pasivo,passivo,educado,educado
7106,7106,japanese,刺す,,刺す,さす,sasu,normal,present,presente,presente,normal,normal
7107,7107,japanese,刺す,,刺さない,ささない,sasanai,normal,negative,negativo,negativo,normal,normal
7108,7108,japanese,刺す,,刺した,さした,sashita,normal,past,pasado,passado,normal,normal
7109,7109,japanese,刺す,,刺さなかった,ささなかった,sasanakatta,normal,past negative,pasado negativo,passado negativo,normal,normal
7110,7110,japanese,刺す,,刺して,さして,sashite,normal,て (te),て (te),て (te),normal,normal
7111,7111,japanese,刺す,,刺したい,さしたい,sashitai,normal,たい (tai),たい (tai),たい (tai),normal,normal
7112,7112,japanese,刺す,,刺そう,さそう,sasou,normal,volitional,volitivo,volitivo,normal,normal
7113,7113,japanese,刺す,,刺せ,させ,sase,normal,imperative,imperativo,imperativo,normal,normal
7114,7114,japanese,刺す,,刺される,さされる,sasareru,normal,passive,pasivo,passivo,normal,normal
7115,7115,japanese,刺す,,刺したら,さしたら,sashitara,normal,conditional,condicional,condicional,normal,normal
7116,7116,japanese,刺す,,刺せば,させば,saseba,normal,provisional conditional,condicional provisional,condicional provisional,normal,normal
7117,7117,japanese,刺す,,刺させる,ささせる,sasaseru,normal,causative,causativo,condicional,normal,normal
7118,7118,japanese,刺す,,刺せる,させる,saseru,normal,potential,potencial,potencial,normal,normal
7119,7119,japanese,刺す,,刺します,さします,sashimasu,polite,present,presente,presente,educado,educado
7120,7120,japanese,刺す,,刺しません,さしません,sashimasen,polite,negative,negativo,negativo,educado,educado
7121,7121,japanese,刺す,,刺しました,さしました,sashimashita,polite,past,pasado,passado,educado,educado
7122,7122,japanese,刺す,,刺しませんでした,さしませんでした,sashimasendeshita,polite,past negative,pasado negativo,passado negativo,educado,educado
7123,7123,japanese,刺す,,刺しまして,さしまして,sashimashite,polite,て (te),て (te),て (te),educado,educado
7124,7124,japanese,刺す,,刺したいです,さしたいです,sashitaidesu,polite,たい (tai),たい (tai),たい (tai),educado,educado
7125,7125,japanese,刺す,,刺しましょう,さしましょう,sashimashou,polite,volitional,volitivo,volitivo,educado,educado
7126,7126,japanese,刺す,,刺しませ,さしませ,sashimase,polite,imperative,imperativo,imperativo,educado,educado
7127,7127,japanese,刺す,,刺されます,さされます,sasaremasu,polite,passive,pasivo,passivo,educado,educado
7128,7128,japanese,突く,,突く,つく,tsuku,normal,present,presente,presente,normal,normal
7129,7129,japanese,突く,,突かない,つかない,tsukanai,normal,negative,negativo,negativo,normal,normal
7130,7130,japanese,突く,,突いた,ついた,tsuita,normal,past,pasado,passado,normal,normal
7131,7131,japanese,突く,,突かなかった,つかなかった,tsukanakatta,normal,past negative,pasado negativo,passado negativo,normal,normal
7132,7132,japanese,突く,,突いて,ついて,tsuite,normal,て (te),て (te),て (te),normal,normal
7133,7133,japanese,突く,,突きたい,つきたい,tsukitai,normal,たい (tai),たい (tai),たい (tai),normal,normal
7134,7134,japanese,突く,,突こう,つこう,tsukou,normal,volitional,volitivo,volitivo,normal,normal
7135,7135,japanese,突く,,突け,つけ,tsuke,normal,imperative,imperativo,imperativo,normal,normal
7136,7136,japanese,突く,,突かれる,つかれる,tsukareru,normal,passive,pasivo,passivo,normal,normal
7137,7137,japanese,突く,,突いたら,ついたら,tsuitara,normal,conditional,condicional,condicional,normal,normal
7138,7138,japanese,突く,,突けば,つけば,tsukeba,normal,provisional conditional,condicional provisional,condicional provisional,normal,normal
7139,7139,japanese,突く,,突かせる,つかせる,tsukaseru,normal,causative,causativo,condicional,normal,normal
7140,7140,japanese,突く,,突ける,つける,tsukeru,normal,potential,potencial,potencial,normal,normal
7141,7141,japanese,突く,,突きます,つきます,tsukimasu,polite,present,presente,presente,educado,educado
7142,7142,japanese,突く,,突きません,つきません,tsukimasen,polite,negative,negativo,negativo,educado,educado
7143,7143,japanese,突く,,突きました,つきました,tsukimashita,polite,past,pasado,passado,educado,educado
7144,7144,japanese,突く,,突きませんでした,つきませんでした,tsukimasendeshita,polite,past negative,pasado negativo,passado negativo,educado,educado
7145,7145,japanese,突く,,突きまして,つきまして,tsukimashite,polite,て (te),て (te),て (te),educado,educado
7146,7146,japanese,突く,,突きたいです,つきたいです,tsukitaidesu,polite,たい (tai),たい (tai),たい (tai),educado,educado
7147,7147,japanese,突く,,突きましょう,つきましょう,tsukimashou,polite,volitional,volitivo,volitivo,educado,educado
7148,7148,japanese,突く,,突きませ,つきませ,tsukimase,polite,imperative,imperativo,imperativo,educado,educado
7149,7149,japanese,突く,,突かれます,つかれます,tsukaremasu,polite,passive,pasivo,passivo,educado,educado
7150,7150,japanese,磨く,,磨く,みがく,migaku,normal,present,presente,presente,normal,normal
7151,7151,japanese,磨く,,磨かない,みがかない,migakanai,normal,negative,negativo,negativo,normal,normal
7152,7152,japanese,磨く,,磨いた,みがいた,migaita,normal,past,pasado,passado,normal,normal
7153,7153,japanese,磨く,,磨かなかった,みがかなかった,migakanakatta,normal,past negative,pasado negativo,passado negativo,normal,normal
7154,7154,japanese,磨く,,磨いて,みがいて,migaite,normal,て (te),て (te),て (te),normal,normal
7155,7155,japanese,磨く,,磨きたい,みがきたい,migakitai,normal,たい (tai),たい (tai),たい (tai),normal,normal
7156,7156,japanese,磨く,,磨こう,みがこう,migakou,normal,volitional,volitivo,volitivo,normal,normal
7157,7157,japanese,磨く,,磨け,みがけ,migake,normal,imperative,imperativo,imperativo,normal,normal
7158,7158,japanese,磨く,,磨かれる,みがかれる,migakareru,normal,passive,pasivo,passivo,normal,normal
7159,7159,japanese,磨く,,磨いたら,みがいたら,migaitara,normal,conditional,condicional,condicional,normal,normal
7160,7160,japanese,磨く,,磨けば,みがけば,migakeba,normal,provisional conditional,condicional provisional,condicional provisional,normal,normal
7161,7161,japanese,磨く,,磨かせる,みがかせる,migakaseru,normal,causative,causativo,condicional,normal,normal
7162,7162,japanese,磨く,,磨ける,みがける,migakeru,normal,potential,potencial,potencial,normal,normal
7163,7163,japanese,磨く,,磨きます,みがきます,migakimasu,polite,present,presente,presente,educado,educado
7164,7164,japanese,磨く,,磨きません,みがきません,migakimasen,polite,negative,negativo,negativo,educado,educado
7165,7165,japanese,磨く,,磨きました,みがきました,migakimashita,polite,past,pasado,passado,educado,educado
7166,7166,japanese,磨く,,磨きませんでした,みがきませんでした,migakimasendeshita,polite,past negative,pasado negativo,passado negativo,educado,educado
7167,7167,japanese,磨く,,磨きまして,みがきまして,migakimashite,polite,て (te),て (te),て (te),educado,educado
7168,7168,japanese,磨く,,磨きたいです,みがきたいです,migakitaidesu,polite,たい (tai),たい (tai),たい (tai),educado,educado
7169,7169,japanese,磨く,,磨きましょう,みがきましょう,migakimashou,polite,volitional,volitivo,volitivo,educado,educado
7170,7170,japanese,磨く,,磨きませ,みがきませ,migakimase,polite,imperative,imperativo,imperativo,educado,educado
7171,7171,japanese,磨く,,磨かれます,みがかれます,migakaremasu,polite,passive,pasivo,passivo,educado,educado
7172,7172,japanese,褒める,,褒める,ほめる,homeru,normal,present,presente,presente,normal,normal
7173,7173,japanese,褒める,,褒めない,ほめない,homenai,normal,negative,negativo,negativo,normal,normal
7174,7174,japanese,褒める,,褒めた,ほめた,hometa,normal,past,pasado,passado,normal,normal
7175,7175,japanese,褒める,,褒めなかった,ほめなかった,homenakatta,normal,past negative,pasado negativo,passado negativo,normal,normal
7176,7176,japanese,褒める,,褒めて,ほめて,homete,normal,て (te),て (te),て (te),normal,normal
7177,7177,japanese,褒める,,褒めたい,ほめたい,hometai,normal,たい (tai),たい (tai),たい (tai),normal,normal
7178,7178,japanese,褒める,,褒めよう,ほめよう,homeyou,normal,volitional,volitivo,volitivo,normal,normal
