,Unnamed: 0,language,infinitive,subject,answer,pt_mood,pt_tense,es_mood,es_tense,en_mood,en_tense
8119,8119,english,to be,they,were,indicativo,passado,indicativo,pasado,indicative,past
8120,8120,english,to be,they,will be,indicativo,futuro,indicativo,futuro,indicative,future
8121,8121,english,to be,I,have been,perfeito,presente,perfecto,presente,perfect,present
8122,8122,english,to be,I,had been,perfeito,passado,perfecto,pasado,perfect,past
8123,8123,english,to be,I,will have been,perfeito,futuro,perfecto,futuro,perfect,future
8124,8124,english,to be,you,have been,perfeito,presente,perfecto,presente,perfect,present
8125,8125,english,to be,you,had been,perfeito,passado,perfecto,pasado,perfect,past
8126,8126,english,to be,you,will have been,perfeito,futuro,perfecto,futuro,perfect,future
8127,8127,english,to be,he,has been,perfeito,presente,perfecto,presente,perfect,present
8128,8128,english,to be,she,has been,perfeito,presente,perfecto,presente,perfect,present
8129,8129,english,to be,he,had been,perfeito,passado,perfecto,pasado,perfect,past
8130,8130,english,to be,she,had been,perfeito,passado,perfecto,pasado,perfect,past
8131,8131,english,to be,he,will have been,perfeito,futuro,perfecto,futuro,perfect,future
8132,8132,english,to be,she,will have been,perfeito,futuro,perfecto,futuro,perfect,future
8133,8133,english,to be,we,have been,perfeito,presente,perfecto,presente,perfect,present
8134,8134,english,to be,we,had been,perfeito,passado,perfecto,pasado,perfect,past
8135,8135,english,to be,we,will have been,perfeito,futuro,perfecto,futuro,perfect,future
8136,8136,english,to be,you,have been,perfeito,presente,perfecto,presente,perfect,present
8137,8137,english,to be,you,had been,perfeito,passado,perfecto,pasado,perfect,past
8138,8138,english,to be,you,will have been,perfeito,futuro,perfecto,futuro,perfect,future
8139,8139,english,to be,they,have been,perfeito,presente,perfecto,presente,perfect,present
8140,8140,english,to be,they,had been,perfeito,passado,perfecto,pasado,perfect,past
8141,8141,english,to be,they,will have been,perfeito,futuro,perfecto,futuro,perfect,future
8142,8142,english,to be,you,be,imperativo,afirmativo,imperativo,afirmativo,imperative,affirmative
